2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1110010110001010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0110010110000010
2,0100001000100001,0000110101110000,0000000010001000,0000011010000001,1010111011000010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1010100110000010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1000001001011010
2,0100001000100001,0000110101110000,0000000010001000,0000011010000001,0110001011000010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0110100101000010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1010010101000010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1000111010011010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1001110100110010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1000000101000010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1100110101001010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1010010101000010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1000000101000010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1010110011001010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1110100101001010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1001110100110010
2,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1101000110101010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0110100101000010
2,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1010010101000010
3,0100001000100001,0000010110100011,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0101001011000100
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1110000110000010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0101001011000100
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0100111001011010
3,0100001000100001,0000000100100001,0000000010001000,0000010000100100,0110000110001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0110000110001010
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000000100100001,0000000010001000,0000010000100100,0001111001001010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1101001011001100
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1101001011001100
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1110000110000010
3,0100001000100001,0000010110100011,0000000010001000,0010001000000000,0101001011000100
3,0100001000100001,0000010110100011,0000000010001000,0010001000000000,1101000110101010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1001111011000100
3,0100001000100001,0000001011100001,0000000010001000,0010001000000000,0001111001001010
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,0101001011000100
3,0100001000100001,1000000100100000,0000000010001000,0010001000000000,1001111001000010
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1101000110101010
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1101000110101010
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1101001011001100
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1100111001010010
3,0100001000100001,0000011101100011,0000000010001000,0010001000000000,1101001011001100
3,0100001000100001,0000000100100001,0000000010001000,0010001000000000,1101001011001100
